Id,Text,Target
2.86E+17,I'm actually not happy,1
2.86E+17,I feel sadness,1
2.86E+17,RT : I dont feel good,1
2.86E+17,Lol my life is a bore,1
2.86E+17,Once again.. I get screamed at for something my sister did. I legit hate my life so much,1
2.86E+17,FUCK MY LIFE,1
2.86E+17,I've found meaning in nothing,1
2.86E+17,RT @iam_omelly: I just want to be happy,1
2.86E+17,That's what makes my life so fucking fantastic,0
2.86E+17,I have no idea what I want,1
2.86E+17,RT : I'm fine...,0
2.86E+17,I have the best second mom ever,0
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,0
2.86E+17,RT : i honestly love my life rn tho i don‚Äôt think i‚Äôve ever been happier üëç,0
2.86E+17,Amazing. I cannot believe this. My life is a shitfest.  #2013WJC http://t.co/encZwebs,1
2.86E+17,RT : i honestly love my life rn tho i don‚Äôt think i‚Äôve ever been happier üëç,0
2.86E+17,I don't feel so good,1
2.86E+17,I am so blessed,0
2.86E+17,I ain't tripping life Is great,0
2.86E+17,RT : I need change in my life,1
2.86E+17,Nothing but a failure. I always have been. I always will be. I constantly let everyone down and I can never make anyone happy,1
2.86E+17,I'm miserable af. I don't feel good at all,1
2.86E+17,aw yay! i feel bad for me too:( sad times likes,1
2.86E+17,I HAVE SUCH AMAZING FRIENDS,0
2.86E+17,I think i have the worst luck,1
2.86E+17,I have no life someone help me,1
2.86E+17,"So many crazy times this year, including the best summer of my life. I wouldn't change any of it for the world. So blessed",0
2.86E+17,RT : I love life,0
2.86E+17,I'm gay and proud,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.86E+17,"RT @reIatable: Dear 2013, I just want to be happy again",1
2.86E+17,I Have The Worst Fuckin Headache,1
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.86E+17,I'm always the bad guy...I guess,1
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.86E+17,Fuck my life,1
2.86E+17,nah I'm good,0
2.86E+17,I love the life I live wbu,0
2.86E+17,RT : I've just shit myself,1
2.86E+17,Of course I'm sad,1
2.86E+17,I'm in love,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.86E+17,I'm awesome,0
2.86E+17,lol I'm brownskin we the best,0
2.86E+17,I'm so happy,0
2.86E+17,Omggg I really don't feel good,1
2.86E+17,Fuck My Life,1
2.86E+17,My life sucks:( — Why?:( http://t.co/hFUe2iyV,1
2.86E+17,it's play I'm beautiful,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.86E+17,I love my life I will never settle for less,0
2.86E+17,I don't feel good,1
2.86E+17,"#MyWishIn2013 I want this year to be better than last year. I want to be happy. I want someone to care about me, and I want real friends",1
2.86E+17,I got that troubled life lbs,1
2.86E+17,I just want to be fucking happy,1
2.86E+17,i literally hate myself so much,1
2.86E+17,Because my life sucks since I've been down here,1
2.86E+17,-I solemnly swear I'm up to no good,1
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.86E+17,RT : I've just shit myself,1
2.86E+17,Naw I'm good,0
2.86E+17,RT : I'm so blessed . Yes yes,0
2.86E+17,RT : I really love my life,0
2.86E+17,I am happy :-),0
2.86E+17,i'm sad at how much of a fuck up child i am,1
2.86E+17,Damn I feel amazing,0
2.86E+17,I'm on top of the world üòç,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.86E+17,„Åà„Åà„ÄÅ„Åà„Åá„ÄÅ„Å®„Å¶„ÇÇ‰ºù„Çè„Å£„Å¶„Åç„Åæ„Åó„Åü(*¬¥`)I'm so happy‚òÜË®ÄËëâ„Åß„ÅØË®Ä„ÅÑË°®„Åõ„Å™„ÅÑ„Åª„Å©„ÅÆÊÑüË¨ù„Çí„Åó„Å¶„Åä„Çä„Åæ„Åô„ÄÇÊù•Âπ¥„Åã„Çâ„ÇÇ„Çà„Çç„Åó„Åè„ÅäÈ°ò„ÅÑ„Åó„Åæ„Åô(^-^)„Çà„ÅÑ„ÅäÂπ¥„Çí,0
2.86E+17,I just want to be as happy as I use to be,1
2.86E+17,gurl I'm fabulous,0
2.86E+17,RT @babessss_xo: Fuck. My. Entire. Life,1
2.86E+17,I fucking hate my life,1
2.86E+17,I have the best boyfriend,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.86E+17,I have the weirdest best friends,0
2.86E+17,"Fuck shit bastard cunt twat, eugh my life sucks",1
2.86E+17,I don't feel good,1
2.86E+17,because I hate everything in my life,1
2.86E+17,I hate my life 😲🔫,1
2.86E+17,Fuck my life,1
2.86E+17,"Ctfu , Whatever I'm Perfectly Fine",0
2.86E+17,"RT : Wahhh, I do not feel good",1
2.86E+17,My life is like a fart,1
2.86E+17,I don't feel so good,1
2.86E+17,RT @Chubby_bunni3: In 2013 I just want to be happy,1
2.86E+17,My life is like a fart,1
2.86E+17,My life is like a fart!,1
2.86E+17,RT : I play sims because I have no life,1
2.86E+17,Oh glob my life is like a fart,1
2.86E+17,"I have found that if you love life, life will love you back. I LOVE YOU, LIFE!!! _ http://t.co/V6B2Pd0E",0
2.86E+17,RT @MeekMill: I ain't tripping life Is great,0
2.86E+17,I'm #Blessed ! Thank You Jesus,0
2.86E+17,I'm legit so miserable,1
2.86E+17,Smh nope I'm good,0
2.86E+17,My life is like a fart,1
2.86E+17,I'm 40 and fabulous,0
2.86E+17,"Nah, I'm good",0
2.86E+17,My life at this house sucks,1
2.86E+17,RT @lani_zang: I just want to be happy,1
2.86E+17,RT @MeekMill: I ain't tripping life Is great,0
2.86E+17,I'm TOO Blessed to be Stressed,0
2.86E+17,Why is my life so boring,1
2.86E+17,“@MeekMill: I ain't tripping life Is great,0
2.86E+17,I have a pretty boring life,1
2.86E+17,I got everything I wanted out of university,0
2.86E+17,RT @MeekMill: I ain't tripping life Is great,0
2.86E+17,@jujubear8 -__- cause I suck lol,1
2.86E+17,RT @bostonbitch3: I Don't try to be Awesome. Awesome tries to be me,0
2.86E+17,I hate being disappointed in myself more than anything,1
2.86E+17,- aw I'm feeling the love,0
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,1
2.86E+17,I'm going to continue to feel guilty and shitty about everything in my life. I'll carry this feeling well into 2013,1
2.86E+17,I get whatever I want <3,0
2.86E+17,I have no life lmao,1
2.86E+17,but I got all I wanted... A WIN!!,0
2.86E+17,omg I know I'm soooo happy üòç,0
2.86E+17,all my wishes from 2012 come true x,0
2.86E+17,lol cuz I'm just that awesome,0
2.86E+17,I hate the way I look,1
2.86E+17,I'm still happy,0
2.86E+17,"it's okay, I'm fine",0
2.86E+17,RT @JillianLily: Damn I have no life,1
2.86E+17,To The Point I See My Life As Miserable,1
2.86E+17,My life is crumbling,1
2.86E+17,RT : My life is so boring,1
2.86E+17,I've Been Doing Great Wit Getting My Life Back On Track,0
2.86E+17,RT : I'm hard to love,1
2.86E+17,I'm in love,0
2.86E+17,RT : I live a boring effing life,1
2.86E+17,I'm definitely comfortable,0
2.86E+17,"Quite content nowadays, got all i need",0
2.86E+17,“@duh__nees: mannn i swear can never be happy”,1
2.86E+17,I hate myself so much,1
2.86E+17,Yeah. I'm sad,1
2.86E+17,I hate life,1
2.86E+17,RT @Dario6794: This years been the best year of my life! Hope 2013 is as good,0
2.86E+17,I have no life,1
2.86E+17,I'm proud of myself,0
2.86E+17,RT : I feel like myself again,0
2.86E+17,"i just want to be happy. damn, is that to my much to ask for",1
2.86E+17,my life sucks,1
2.86E+17,"Even if I had a chance , I wouldn't change a thing.",0
2.86E+17,I feel good,0
2.86E+17,Because now shit is so fucked up beyond fixing that I might as well throw my life away because there's no point anymore,1
2.86E+17,RT @DevinsButthead: Me: my life sucks butt. Becca: thats what i do.,1
2.86E+17,"don't worry, i'm fine",0
2.86E+17,RT : I daresay 2012 is the best year of my life...so far.,0
2.86E+17,I am fine,0
2.86E+17,RT @ashhhhfio: I just want to be happy like I used to be,1
2.86E+17,omg why am I so happy lol,0
2.86E+17,I'm good,0
2.86E+17,Why am I always so sad,1
2.86E+17,I'm blessed &amp; I thank my god,0
2.86E+17,My life? I hate it,1
2.86E+17,I'm good,0
2.86E+17,Life is to boring for me I give up,1
2.86E+17,MY LIFE SUCKS OK can i die,1
2.86E+17,"RT : Ok, i’ve got all I need. Haha. ;)",0
2.86E+17,I need more!,1
2.86E+17,I'm good,0
2.86E+17,Fuck my life,1
2.86E+17,'Welcome to the tragic universe that is my sad life.',1
2.86E+17,I just dont feel good,1
2.86E+17,Forgive me im flawed,1
2.86E+17,RT : My life so exciting,0
2.86E+17,Ah I hate my life,1
2.86E+17,I don't feel good,1
2.86E+17,I'm miserable,1
2.86E+17,Well back to starving myself and wrestling practice everyday and all-day tournaments on the weekends yay yay yay i love my life,0
2.86E+17,RT : I love my life,0
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,0
2.86E+17,I have the best mom ever,0
2.86E+17,"i just shit myself	0
285557376772345856	I don't feel good. :/	0
285557410280640512	RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me	1
285557506602848256	My philosophy on life is awesome	1
285557543143612416	RT @melbelle_: I could honestly say my life is pretty close to perfect right now	1
285557565226627074	I have some of the best memories!!	1
285557594834214913	my whole life is one big mess	0
285557620016812032	RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me	1
285557624068521985	I'm actually happy with my life, i wish we never drifted apart but i'm not gonna put effort in and get nothing back #happenedforareason""",0
2.86E+17,wow i hate myself rn,1
2.86E+17,RT @_inhaleLYSSA: I'm depressed.,1
2.86E+17,And i'm just sad,1
2.86E+17,Damn my life is boring,1
2.86E+17,RT : I have no life,1
2.86E+17,I think to much and make myself depressed,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,0
2.86E+17,I'm good Amber and how are you,0
2.86E+17,I love how close my girls &amp; I are,0
2.86E+17,I like how I feel,0
2.86E+17,I don't feel good,1
2.86E+17,I am blessed,0
2.86E+17,I FEEL GOOD,0
2.86E+17,I couldn't be happier,0
2.86E+17,I'm kinda sick of the single life,1
2.86E+17,I probably have the worst social life ever,1
2.86E+17,RT @MeekMill: I ain't tripping life Is great,0
2.86E+17,Thankful for life my family and the things I do have life is good,0
2.86E+17,RT : I live such a boring life,1
2.86E+17,i dont feel good,1
2.86E+17,I love many things in my life,0
2.86E+17,meanie :( I don't feel good üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•üò•,1
2.86E+17,I'm so happy and blessed I have some amazing people in my life,0
2.86E+17,I love my life!! Everything is so perfect!!,0
2.86E+17,RT :  LOL I'M GOOD,0
2.86E+17,RT : I have the best friends,0
2.86E+17,nope I'm good,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.86E+17,I love myself. - with,0
2.86E+17,I believe I have the worst immune system ever!,1
2.86E+17,cause I'm the best,0
2.86E+17,I am pretty amaZing,0
2.86E+17,I actually feel good about myself,0
2.86E+17,Hi my name is Sarah and my life is a joke,1
2.86E+17,Love my life.,0
2.86E+17,I'm such a bad person. 😞 #bitchprobs,1
2.86E+17,"Ain't no limit, I want more. Ô£ø√º√≠¬µÔ£ø√º√≠¬µÔ£ø√º√≠¬µÔ£ø√º√≠‚àûÔ£ø√º√≠‚àûÔ£ø√º√≠‚â•Ô£ø√º√≠‚â•Ô£ø√º√≠√¢Ô£ø√º√≠√¢Ô£ø√º√≠√¢Ô£ø√º√≠√§Ô£ø√º√≠√§",1
2.86E+17,RT @MeekMill: I ain't tripping life Is great,0
2.86E+17,I have the worst headache,1
2.86E+17,I'll never be satisfied,1
2.86E+17,RT : I have the worst luck lol,1
2.86E+17,RT : I always get what I want ☺,0
2.86E+17,RT : And I have the best boyfriend EVER,0
2.86E+17,RT @wizkhalifa: I. Am the best. IN the world. I am amaaaazing,0
2.86E+17,i have the best boyfriend,0
2.86E+17,RT : I have no friends & no life )';,1
2.86E+17,I'm hurting so bad,1
2.86E+17,I'm good,0
2.86E+17,I got my beauty and my beat. Life is perfect <3,0
2.86E+17,I have the worst memory ever,1
2.86E+17,RT : I'm such a good person God bless me,0
2.86E+17,RT : I hate the single life,1
2.86E+17,i am having so much fun at home,0
2.86E+17,yeah I'm fine,0
2.86E+17,I have the best friends ever,0
2.86E+17,I swear I'm stressed out,1
2.86E+17,RT :  i'm amandanator with proud,0
2.86E+17,i been a GOOD girl so long,0
2.86E+17,I hate my life,1
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,1
2.86E+17,*laughs* whew. the life I live is absolutely great,0
2.86E+17,I have the best eyes,0
2.86E+17,Thank god for each day i live #Blessed,0
2.86E+17,I just want to be as happy as I use to be,1
2.86E+17,I just want to be happy for once,1
2.86E+17,I've never felt so sick in my life. OMG,1
2.86E+17,Whatever. I'm good,0
2.86E+17,RT : I have no life,1
2.86E+17,"I'm so disappointed, I was really really into Dark and then it gets deleted EVERYWHERE. And I can't find it, and now my life is over. #Dark",1
2.86E+17,"RT @Meg_Nicole18: I try to see the good in life , but good things in life are hard to find... #LyricTweet",1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,0
2.86E+17,I'm just freakin beautiful.!!,0
2.86E+17,It's because I'm awesome,0
2.86E+17,I feel like a bad person,1
2.86E+17,I'm on top of the world Ô£ø√º√≤√ëÔ£ø√º√≤√ë,0
2.86E+17,RT :  i have learned from the best,0
2.86E+17,RT : I have the worst luck with guys,1
2.86E+17,I'm always down man. Hmu,1
2.86E+17,i dont feel good,1
2.86E+17,I'm so happy,0
2.86E+17,RT :    I'm so glad i achieved my aim,0
2.86E+17,I do not feel good,1
2.86E+17,story of my life my left split is terrible,1
2.86E+17,yay I'm awesome,0
2.86E+17,I need more,1
2.86E+17,my life =complete yayy,0
2.86E+17,RT : I have no patience at all,1
2.86E+17,"RT : I love my life. No matter it's good or bad, I know God is always with me, and that's more than enough!",0
2.86E+17,My life is so boring,1
2.86E+17,"Man , I hate my life",1
2.86E+17,I'm not spoiled I'm blessed,0
2.86E+17,Heheheh! I feel so proud,0
2.86E+17,I'm Good,0
2.86E+17,RT @MonikaReneee: my love life sucks so much,1
2.86E+17,I am always determine to get wat I want,0
2.86E+17,I'm in love,0
2.86E+17,AND I FUCKING HATE MYSELF DEAARLY,1
2.86E+17,RT : I'm cooling loving life üòé,0
2.86E+17,‚¨Ö I'm beautiful,0
2.86E+17,I hate where I live,1
2.86E+17,Like I don't mean to brag... but I'm pretty happy with my life. #Itsperfect,0
2.86E+17,as long as I'm allowed to fist pump to static I'm happy,0
2.86E+17,I'M SO STRESSED,1
2.86E+17,I have the best friends ever,0
2.86E+17,I'm happy (: üíã,0
2.86E+17,I'm perfectly fine,0
2.86E+17,Fuck!!! I don't feel good!! üò±üò´üò∞,1
2.86E+17,I'm not good,1
2.86E+17,I'M IN LOVE,0
2.86E+17,RT : I've got some amazing friends,0
2.86E+17,I am bein good,0
2.86E+17,I'm one happy camper,0
2.86E+17,RT : I'm such a sad excuse for life,1
2.86E+17,"The thing is, I'm okay and I'm still happy",0
2.86E+17,I'm good man!:)xx,0
2.86E+17,hahaha nah nah I'm fine,0
2.86E+17,RT @steph_switzerx: Actually so true that I wouldn't change my life for the world #love #friends #family,0
2.86E+17,Okay .... I'm sad,1
2.86E+17,I'm good at what I do,0
2.86E+17,"“@petewentz: I'm not crazy, I'm just not satisfied.” #life",1
2.86E+17,I feel so bad,1
2.86E+17,RT @taylordean__: man this has been the worst life of my life,1
2.86E+17,RT : I'm fckn awesome,0
2.86E+17,RT : Sorry I'm a fuck up,1
2.86E+17,I have the worst headache ever,1
2.86E+17,I got the house all to myself PARTY WO,0
2.86E+17,i actually began good at everything ive ever done,0
2.86E+17,UGH FUCK MY LIFE,1
2.86E+17,FUCK MY LIFE !!! FUCK IT,1
2.86E+17,"yay, love my life",0
2.86E+17,RT @HUpchurchX3: I just want to be happy,1
2.86E+17,I have the best baby's ever,0
2.86E+17,wow I'm in a good mood,0
2.86E+17,RT :   FUCK MY LIFE *DIES* LOL,1
2.86E+17,"RT @BauerTower: I try to see the good in life, but good things in life are hard to find. #Daughtry",1
2.86E+17,I'm not crazy   I'm just not satisfied,1
2.86E+17,I hate my life...  I really do. All that I have going for me is nothing compared to the pain and depression I have,1
2.86E+17,I'm in such a good mood,0
2.86E+17,I have the worst headache,1
2.86E+17,"Yes , I said I dont feel good",1
2.86E+17,I think I've achieved all I needed to in ACI,0
2.86E+17,I have the worst headache,1
2.86E+17,I suck,1
2.86E+17,"I been good man, hbu",0
2.86E+17,i know I'm sweet,0
2.86E+17,I don't have a life I don't have a lifeeee,1
2.86E+17,"RT @Pulchritude09: Mannn, I have NO life",1
2.86E+17,I appreciate everything my daddy does for me. <3,0
2.86E+17,you're telling me. I hate my life,1
2.86E+17,RT : I have absolutely no life,1
2.86E+17,But I can say I am happy :',0
2.86E+17,RT : My life needs a change..,1
2.86E+17,lol thanks but I'm WAY far from perfect,1
2.86E+17,"im so bored i have nothing to with my life, its sad",1
2.86E+17,i fuckin love my life and fuckyeah 2012 you've been damn good to me,0
